customer_id,customer_code,customer_email,fName,lName,customer_segment
2430,4257,XXXXXXXXX,William,Smith,Home Office
2431,8859,XXXXXXXXX,James,Koch,Home Office
2432,9241,XXXXXXXXX,Mary,Norris,Home Office
2433,7789,XXXXXXXXX,Mary,Sullivan,Home Office
2434,4675,XXXXXXXXX,Jessica,Smith,Home Office
2435,10453,XXXXXXXXX,Elizabeth,Brewer,Home Office
2436,2743,XXXXXXXXX,Mary,Smith,Home Office
2437,9243,XXXXXXXXX,Shawn,Gross,Home Office
2438,5438,XXXXXXXXX,Mary,Smith,Home Office
2439,5128,XXXXXXXXX,Angela,Franklin,Home Office
2440,12056,XXXXXXXXX,Jacob,Perkins,Home Office
2441,11470,XXXXXXXXX,Mary,Strong,Home Office
2442,10262,XXXXXXXXX,Mary,Smith,Home Office
2443,282,XXXXXXXXX,Zachary,Pugh,Home Office
2444,18077,XXXXXXXXX,Reagan,Daniels,Home Office
2445,19106,XXXXXXXXX,Amy,Guerra,Home Office
2446,19206,XXXXXXXXX,Celeste,Knight,Home Office
2447,16469,XXXXXXXXX,Hedwig,Ellison,Home Office
2448,15752,XXXXXXXXX,Kimberly,Jacobson,Home Office
2449,15779,XXXXXXXXX,Yvette,Jefferson,Home Office
2450,1920,XXXXXXXXX,Stephanie,Archer,Home Office
2451,5890,XXXXXXXXX,Mary,Baldwin,Home Office
2452,11500,XXXXXXXXX,Mary,Martin,Home Office
2453,12420,XXXXXXXXX,Nathan,Adams,Home Office
2454,5187,XXXXXXXXX,Mary,Smith,Home Office
2455,174,XXXXXXXXX,Mary,Perez,Home Office
2456,1809,XXXXXXXXX,Mary,Smith,Home Office
2457,18408,XXXXXXXXX,Noelle,Barron,Home Office
2458,2753,XXXXXXXXX,Amy,Smith,Home Office
2459,4560,XXXXXXXXX,Mary,Smith,Home Office
2460,2876,XXXXXXXXX,Maria,Smith,Home Office
2461,9191,XXXXXXXXX,Marie,Smith,Home Office
2462,10372,XXXXXXXXX,Amber,Martin,Home Office
2463,8027,XXXXXXXXX,James,Smith,Home Office
2464,10559,XXXXXXXXX,Mary,Jones,Home Office
2465,2381,XXXXXXXXX,Betty,Smith,Home Office
2466,1824,XXXXXXXXX,Julia,Tucker,Home Office
2467,4670,XXXXXXXXX,Sharon,Bailey,Home Office
2468,6363,XXXXXXXXX,Mary,Freeman,Home Office
2469,3702,XXXXXXXXX,Mary,Smith,Home Office
2470,1027,XXXXXXXXX,Betty,Evans,Home Office
2471,20491,XXXXXXXXX,Brynn,Moreno,Home Office
2472,7866,XXXXXXXXX,Juan,Smith,Home Office
2473,685,XXXXXXXXX,Crystal,Smith,Home Office
2474,18506,XXXXXXXXX,Desiree,Smith,Home Office
2475,10658,XXXXXXXXX,Mary,Smith,Home Office
2476,30,XXXXXXXXX,Barbara,Smith,Home Office
2477,10451,XXXXXXXXX,Anthony,Soto,Home Office
2478,9057,XXXXXXXXX,Randy,Brown,Home Office
2479,10747,XXXXXXXXX,Mary,Bates,Home Office
2480,732,XXXXXXXXX,David,Cobb,Home Office
2481,1558,XXXXXXXXX,Mary,Smith,Home Office
2482,6085,XXXXXXXXX,Roger,Flores,Home Office
2483,20486,XXXXXXXXX,Christen,Camacho,Home Office
2484,2982,XXXXXXXXX,Eric,Smith,Home Office
2485,4415,XXXXXXXXX,Samuel,Mitchell,Home Office
2486,7652,XXXXXXXXX,Mary,Guerrero,Consumer
2487,4160,XXXXXXXXX,Amy,Ryan,Consumer
2488,7927,XXXXXXXXX,Mary,Dickson,Consumer
2489,1786,XXXXXXXXX,Teresa,Salazar,Consumer
2490,8357,XXXXXXXXX,Crystal,Benjamin,Consumer
2491,8932,XXXXXXXXX,Mark,Thornton,Consumer
2492,5125,XXXXXXXXX,Mary,Miller,Consumer
2493,12342,XXXXXXXXX,Mary,Velez,Consumer
2494,4340,XXXXXXXXX,Stephen,Beck,Consumer
2495,12014,XXXXXXXXX,Samantha,Smith,Consumer
2496,5143,XXXXXXXXX,Mark,Smith,Consumer
2497,3010,XXXXXXXXX,Walter,Hamilton,Consumer
2498,1251,XXXXXXXXX,Mary,Adams,Consumer
2499,4851,XXXXXXXXX,Kimberly,Mcgrath,Consumer
2500,8020,XXXXXXXXX,Joan,Davis,Consumer
2501,7749,XXXXXXXXX,Amy,Gibson,Consumer
2502,3202,XXXXXXXXX,Emma,Wilson,Consumer
2503,942,XXXXXXXXX,Mary,Smith,Consumer
2504,5992,XXXXXXXXX,Mary,Cross,Consumer
2505,4490,XXXXXXXXX,Elizabeth,Smith,Consumer
2506,4001,XXXXXXXXX,Maria,Nixon,Consumer
2507,8386,XXXXXXXXX,Mary,Smith,Consumer
2508,2183,XXXXXXXXX,Richard,Smith,Consumer
2509,7765,XXXXXXXXX,Mary,Costa,Consumer
2510,2662,XXXXXXXXX,Cynthia,Smith,Consumer
2511,9995,XXXXXXXXX,Billy,Smith,Consumer
2512,7461,XXXXXXXXX,Mary,Wood,Consumer
2513,11657,XXXXXXXXX,Michelle,Smith,Consumer
2514,4718,XXXXXXXXX,Stephanie,Wagner,Consumer
2515,2412,XXXXXXXXX,Edward,Soto,Consumer
2516,279,XXXXXXXXX,Anna,Smith,Consumer
2517,704,XXXXXXXXX,Mary,Mccullough,Consumer
2518,3395,XXXXXXXXX,Mark,Matthews,Consumer
2519,6421,XXXXXXXXX,Mary,Smith,Consumer
2520,4121,XXXXXXXXX,Cynthia,Doyle,Consumer
2521,11151,XXXXXXXXX,Harold,Walker,Consumer
2522,4875,XXXXXXXXX,Edward,Peters,Consumer
2523,11283,XXXXXXXXX,Mary,Morgan,Consumer
2524,4653,XXXXXXXXX,John,Brady,Consumer
2525,5885,XXXXXXXXX,Mary,Parker,Consumer
2526,846,XXXXXXXXX,Mary,Powell,Consumer
2527,432,XXXXXXXXX,Bruce,Mcconnell,Consumer
2528,4557,XXXXXXXXX,David,Sutton,Consumer
2529,4387,XXXXXXXXX,Mary,Smith,Consumer
2530,7215,XXXXXXXXX,Patricia,Ruiz,Consumer
2531,4755,XXXXXXXXX,Betty,Smith,Consumer
2532,3561,XXXXXXXXX,Mary,Smith,Consumer
2533,4836,XXXXXXXXX,Mary,Smith,Consumer
2534,3951,XXXXXXXXX,Michael,Smith,Consumer
2535,3498,XXXXXXXXX,Elizabeth,Ramos,Consumer
2536,11622,XXXXXXXXX,Mary,Smith,Consumer
2537,9526,XXXXXXXXX,Mary,Patrick,Consumer
2538,5751,XXXXXXXXX,Mary,Pierce,Consumer
2539,8433,XXXXXXXXX,Sharon,Short,Consumer
2540,11726,XXXXXXXXX,Gloria,Smith,Consumer
2541,11991,XXXXXXXXX,Sara,Smith,Consumer
2542,3520,XXXXXXXXX,Mary,Smith,Consumer
2543,7857,XXXXXXXXX,Jean,Bentley,Consumer
2544,2979,XXXXXXXXX,Nicole,Smith,Consumer
2545,10403,XXXXXXXXX,Mary,Noble,Consumer
2546,5913,XXXXXXXXX,Cynthia,Daniel,Consumer
2547,1292,XXXXXXXXX,Mildred,Stephens,Consumer
2548,8233,XXXXXXXXX,Mary,Hanna,Consumer
2549,1629,XXXXXXXXX,Mary,Smith,Consumer
2550,9004,XXXXXXXXX,Mary,Smith,Consumer
2551,7676,XXXXXXXXX,Joyce,Smith,Consumer
2552,6811,XXXXXXXXX,Mary,Cook,Consumer
2553,3134,XXXXXXXXX,Mary,Smith,Consumer
2554,1330,XXXXXXXXX,Tiffany,Warner,Consumer
2555,3055,XXXXXXXXX,Mary,Smith,Consumer
2556,5713,XXXXXXXXX,Michael,Pope,Consumer
2557,5328,XXXXXXXXX,William,Smith,Consumer
2558,5147,XXXXXXXXX,Mary,Hurst,Consumer
2559,8617,XXXXXXXXX,Mary,Smith,Consumer
2560,11112,XXXXXXXXX,Jessica,Cowan,Consumer
2561,2680,XXXXXXXXX,Jennifer,Ferguson,Consumer
2562,7223,XXXXXXXXX,Mary,Smith,Consumer
2563,11534,XXXXXXXXX,Mary,Kim,Consumer
2564,10434,XXXXXXXXX,Ann,Smith,Consumer
2565,7485,XXXXXXXXX,Tyler,Smith,Consumer
2566,5556,XXXXXXXXX,Richard,Burns,Consumer
2567,5626,XXXXXXXXX,Frank,Morgan,Consumer
2568,8769,XXXXXXXXX,Mary,Cantrell,Consumer
2569,7415,XXXXXXXXX,Mary,Smith,Consumer
2570,7424,XXXXXXXXX,Mary,Parks,Consumer
2571,1100,XXXXXXXXX,Megan,Moyer,Consumer
2572,6159,XXXXXXXXX,Mary,Smith,Consumer
2573,2514,XXXXXXXXX,Mary,Luna,Consumer
2574,9283,XXXXXXXXX,Mary,Smith,Consumer
2575,8401,XXXXXXXXX,Grace,Smith,Consumer
2576,11222,XXXXXXXXX,Charles,Smith,Consumer
2577,410,XXXXXXXXX,Jack,Moore,Consumer
2578,4907,XXXXXXXXX,Amanda,Lopez,Consumer
2579,11553,XXXXXXXXX,Mary,Moore,Consumer
2580,1946,XXXXXXXXX,Diane,Smith,Consumer
2581,6625,XXXXXXXXX,Randy,Smith,Consumer
2582,7761,XXXXXXXXX,Grace,Smith,Consumer
2583,1554,XXXXXXXXX,Hannah,Nelson,Consumer
2584,10793,XXXXXXXXX,Diane,Smith,Consumer
2585,5565,XXXXXXXXX,Laura,Orr,Consumer
2586,8625,XXXXXXXXX,Mary,Smith,Consumer
2587,2493,XXXXXXXXX,Jeffrey,Smith,Consumer
2588,9097,XXXXXXXXX,Mary,Padilla,Consumer
2589,2173,XXXXXXXXX,Mary,Rogers,Consumer
2590,305,XXXXXXXXX,Mary,Lawrence,Consumer
2591,11245,XXXXXXXXX,Debra,Washington,Consumer
2592,2166,XXXXXXXXX,Rebecca,Smith,Consumer
2593,1367,XXXXXXXXX,Nancy,Smith,Consumer
2594,3558,XXXXXXXXX,Mary,Smith,Consumer
2595,10397,XXXXXXXXX,Henry,Kelley,Consumer
2596,5865,XXXXXXXXX,David,Middleton,Consumer
2597,18089,XXXXXXXXX,Gemma,Silva,Consumer
2598,18123,XXXXXXXXX,Blair,Whitney,Consumer
2599,16447,XXXXXXXXX,Linda,Benton,Consumer
2600,19266,XXXXXXXXX,Bo,Patel,Consumer
2601,19190,XXXXXXXXX,Kendall,Odom,Consumer
2602,16568,XXXXXXXXX,Miranda,Jacobs,Consumer
2603,16460,XXXXXXXXX,Bethany,Faulkner,Consumer
2604,16582,XXXXXXXXX,Callie,Sargent,Consumer
2605,19270,XXXXXXXXX,Mary,Shannon,Consumer
2606,18810,XXXXXXXXX,Ayanna,Alford,Consumer
2607,15699,XXXXXXXXX,Robin,Jarvis,Consumer
2608,15741,XXXXXXXXX,Zoe,Dean,Consumer
2609,1858,XXXXXXXXX,William,Greene,Consumer
2610,2197,XXXXXXXXX,Joseph,Smith,Consumer
2611,12176,XXXXXXXXX,Mary,Martin,Consumer
2612,6998,XXXXXXXXX,Catherine,Jimenez,Consumer
2613,3127,XXXXXXXXX,Jessica,Smith,Consumer
2614,10903,XXXXXXXXX,Mary,Smith,Consumer
2615,5927,XXXXXXXXX,Christopher,Cooper,Consumer
2616,2265,XXXXXXXXX,Mary,Smith,Consumer
2617,3272,XXXXXXXXX,Julie,Smith,Consumer
2618,1987,XXXXXXXXX,Brenda,Mccarthy,Consumer
2619,8468,XXXXXXXXX,Joshua,Conner,Consumer
2620,7942,XXXXXXXXX,Jacob,Gonzalez,Consumer
2621,16020,XXXXXXXXX,Brooke,Waller,Consumer
2622,18335,XXXXXXXXX,Carol,Anthony,Consumer
2623,17523,XXXXXXXXX,Bree,Pierce,Consumer
2624,10807,XXXXXXXXX,Benjamin,Wilson,Consumer
2625,10386,XXXXXXXXX,Theresa,Burns,Consumer
2626,11884,XXXXXXXXX,Evelyn,Contreras,Consumer
2627,5954,XXXXXXXXX,Amy,Smith,Consumer
2628,17682,XXXXXXXXX,Cleo,Figueroa,Consumer
2629,10529,XXXXXXXXX,Barbara,Nixon,Consumer
2630,6368,XXXXXXXXX,Mary,Morales,Consumer
2631,10788,XXXXXXXXX,Kenneth,Prince,Consumer
2632,17680,XXXXXXXXX,Adrienne,Rios,Consumer
2633,4320,XXXXXXXXX,Jordan,Taylor,Consumer
2634,5537,XXXXXXXXX,James,Bryan,Consumer
2635,9032,XXXXXXXXX,Lauren,Munoz,Consumer
2636,4553,XXXXXXXXX,Mary,Carter,Consumer
2637,676,XXXXXXXXX,Robert,Smith,Consumer
2638,2521,XXXXXXXXX,Mary,Smith,Consumer
2639,3179,XXXXXXXXX,Mary,Compton,Consumer
2640,3223,XXXXXXXXX,Thomas,White,Consumer
2641,12211,XXXXXXXXX,David,Chambers,Consumer
2642,16050,XXXXXXXXX,Nomlanga,Hinton,Consumer
2643,10556,XXXXXXXXX,Mary,Smith,Consumer
2644,2320,XXXXXXXXX,Katherine,Smith,Consumer
2645,2529,XXXXXXXXX,Ryan,Sampson,Consumer
2646,17336,XXXXXXXXX,Taylor,Brewer,Consumer
2647,7356,XXXXXXXXX,Andrew,Robles,Consumer
2648,20706,XXXXXXXXX,Belle,Sutton,Consumer
2649,17317,XXXXXXXXX,Ella,Barrett,Consumer
2650,10417,XXXXXXXXX,Kyle,Smith,Consumer
2651,17442,XXXXXXXXX,Sade,Griffin,Consumer
2652,17334,XXXXXXXXX,Xerxes,Neal,Consumer
2653,287,XXXXXXXXX,Andrew,Salazar,Consumer
2654,20543,XXXXXXXXX,Rachel,Ortiz,Consumer
2655,17710,XXXXXXXXX,Maia,Whitley,Consumer
2656,1210,XXXXXXXXX,Jeffrey,Gardner,Consumer
2657,18396,XXXXXXXXX,Joelle,Martinez,Consumer
2658,17422,XXXXXXXXX,Aurora,Miles,Consumer
2659,20594,XXXXXXXXX,Sig,Riddle,Consumer
2660,17911,XXXXXXXXX,Alyssa,Carter,Consumer
2661,11367,XXXXXXXXX,Mary,Smith,Consumer
2662,12262,XXXXXXXXX,Michael,Gray,Consumer
2663,10935,XXXXXXXXX,Ralph,Potter,Consumer
2664,20719,XXXXXXXXX,Amity,Mcmillan,Consumer
2665,3318,XXXXXXXXX,Henry,Tate,Consumer
2666,10412,XXXXXXXXX,Jean,Hartman,Consumer
2667,12393,XXXXXXXXX,Mary,Smith,Consumer
2668,18881,XXXXXXXXX,Olympia,Shepard,Consumer
2669,17909,XXXXXXXXX,Dorothy,Casey,Consumer
2670,18429,XXXXXXXXX,Aspen,Sutton,Consumer
2671,18285,XXXXXXXXX,Hilary,Dale,Consumer
2672,10990,XXXXXXXXX,Alice,Wyatt,Consumer
2673,20682,XXXXXXXXX,Cleo,Cain,Consumer
2674,5624,XXXXXXXXX,Mary,Mata,Consumer
2675,16023,XXXXXXXXX,Bree,Glenn,Consumer
2676,6617,XXXXXXXXX,Mary,Barnes,Consumer
2677,10721,XXXXXXXXX,Mary,Smith,Consumer
2678,18302,XXXXXXXXX,Danielle,Lee,Consumer
2679,16041,XXXXXXXXX,Ainsley,Warren,Consumer
2680,100,XXXXXXXXX,George,Barrett,Consumer
2681,11526,XXXXXXXXX,Dorothy,Crawford,Consumer
2682,439,XXXXXXXXX,Rose,Delgado,Consumer
2683,11591,XXXXXXXXX,Ann,Alexander,Consumer
2684,12185,XXXXXXXXX,Debra,Smith,Consumer
2685,7274,XXXXXXXXX,Linda,Allen,Consumer
2686,12244,XXXXXXXXX,Cynthia,Chambers,Consumer
2687,6910,XXXXXXXXX,Carol,Smith,Consumer
2688,18697,XXXXXXXXX,Cassandra,Gonzalez,Consumer
2689,6007,XXXXXXXXX,Edward,Mitchell,Consumer
2690,18684,XXXXXXXXX,Stela,Goff,Consumer
2691,18702,XXXXXXXXX,McKenzie,Doyle,Consumer
2692,7473,XXXXXXXXX,Mary,Smith,Consumer
2693,10036,XXXXXXXXX,Mary,Smith,Consumer
2694,2008,XXXXXXXXX,Alexander,Smith,Consumer
2695,1560,XXXXXXXXX,Mary,Smith,Consumer
2696,7802,XXXXXXXXX,Mary,Acevedo,Consumer
2697,981,XXXXXXXXX,Christine,Schwartz,Consumer
2698,8473,XXXXXXXXX,Kevin,Smith,Corporate
2699,5513,XXXXXXXXX,Mary,Smith,Corporate
2700,10096,XXXXXXXXX,Laura,Case,Corporate
2701,2300,XXXXXXXXX,Patrick,Williamson,Corporate
2702,10009,XXXXXXXXX,Mary,Smith,Corporate
2703,2703,XXXXXXXXX,Kimberly,Smith,Corporate
2704,6242,XXXXXXXXX,David,Smith,Corporate
2705,12626,XXXXXXXXX,September,Camacho,Corporate
2706,12659,XXXXXXXXX,Wynter,Lynch,Corporate
2707,12907,XXXXXXXXX,Rose,Burgess,Corporate
2708,11048,XXXXXXXXX,Randy,Ball,Corporate
2709,10546,XXXXXXXXX,Mary,Taylor,Corporate
2710,9232,XXXXXXXXX,Robert,King,Corporate
2711,908,XXXXXXXXX,Mary,Smith,Corporate
2712,9992,XXXXXXXXX,Mary,Smith,Corporate
2713,7779,XXXXXXXXX,Margaret,Bryan,Corporate
2714,4902,XXXXXXXXX,Martha,Garcia,Corporate
2715,7296,XXXXXXXXX,Richard,Randall,Corporate
2716,8910,XXXXXXXXX,Mary,Smith,Corporate
2717,3456,XXXXXXXXX,Jeffrey,Ramos,Corporate
2718,2856,XXXXXXXXX,Karen,Guzman,Corporate
2719,7964,XXXXXXXXX,Stephen,Smith,Corporate
2720,4651,XXXXXXXXX,Gerald,Wright,Corporate
2721,12234,XXXXXXXXX,Mary,Leblanc,Corporate
2722,4422,XXXXXXXXX,Mary,Schwartz,Corporate
2723,5047,XXXXXXXXX,Shirley,Whitehead,Corporate
2724,5134,XXXXXXXXX,Mary,Smith,Corporate
2725,11031,XXXXXXXXX,Kyle,Williams,Corporate
2726,9327,XXXXXXXXX,Donna,Smith,Corporate
2727,1417,XXXXXXXXX,Rachel,Smith,Corporate
2728,10255,XXXXXXXXX,Shirley,Smith,Corporate
2729,5071,XXXXXXXXX,Andrew,Campos,Corporate
2730,8499,XXXXXXXXX,Angela,Smith,Corporate
2731,11014,XXXXXXXXX,Heather,Smith,Corporate
2732,5824,XXXXXXXXX,James,Smith,Corporate
2733,15778,XXXXXXXXX,Ina,Wolf,Corporate
2734,5691,XXXXXXXXX,James,Brown,Corporate
2735,7662,XXXXXXXXX,Tiffany,Parsons,Corporate
2736,7369,XXXXXXXXX,Mary,Smith,Corporate
2737,1525,XXXXXXXXX,Ralph,Washington,Corporate
2738,5182,XXXXXXXXX,Thomas,Morgan,Corporate
2739,1764,XXXXXXXXX,Megan,Davila,Corporate
2740,6634,XXXXXXXXX,Mary,Smith,Corporate
2741,5562,XXXXXXXXX,Mary,Smith,Corporate
2742,12008,XXXXXXXXX,Mary,Mcguire,Corporate
2743,6474,XXXXXXXXX,Madison,Smith,Corporate
2744,8127,XXXXXXXXX,Rose,Anderson,Corporate
2745,6648,XXXXXXXXX,Austin,Ho,Corporate
2746,10933,XXXXXXXXX,Barbara,Smith,Corporate
2747,10651,XXXXXXXXX,Anna,George,Corporate
2748,4406,XXXXXXXXX,Mary,Smith,Corporate
2749,8844,XXXXXXXXX,Mary,Barnes,Corporate
2750,1653,XXXXXXXXX,Brian,Gates,Corporate
2751,6898,XXXXXXXXX,Nathan,Butler,Corporate
2752,7918,XXXXXXXXX,Mary,Kemp,Corporate
2753,9970,XXXXXXXXX,Frank,Pierce,Corporate
2754,238,XXXXXXXXX,Charles,Turner,Corporate
2755,3513,XXXXXXXXX,Shirley,Boyer,Corporate
2756,3817,XXXXXXXXX,Gary,Garcia,Corporate
2757,17829,XXXXXXXXX,Karly,Cook,Corporate
2758,16176,XXXXXXXXX,Lacy,Hayes,Corporate
2759,9442,XXXXXXXXX,Mary,Gonzales,Corporate
2760,3298,XXXXXXXXX,Mary,Ray,Corporate
2761,2768,XXXXXXXXX,Adam,Smith,Corporate
2762,309,XXXXXXXXX,Phillip,Smith,Corporate
2763,11041,XXXXXXXXX,Walter,Smith,Corporate
2764,5600,XXXXXXXXX,Helen,Smith,Corporate
2765,8771,XXXXXXXXX,Karen,Green,Corporate
2766,2636,XXXXXXXXX,Christian,Smith,Corporate
2767,6448,XXXXXXXXX,Mary,Lawrence,Corporate
2768,12044,XXXXXXXXX,Mary,Smith,Corporate
2769,205,XXXXXXXXX,Ryan,Garcia,Corporate
2770,2984,XXXXXXXXX,Mary,Smith,Corporate
2771,8309,XXXXXXXXX,Mary,Morales,Corporate
2772,770,XXXXXXXXX,Mary,Dudley,Corporate
2773,8368,XXXXXXXXX,Susan,Smith,Corporate
2774,9689,XXXXXXXXX,Mary,Moore,Corporate
2775,10764,XXXXXXXXX,Janet,Mccoy,Corporate
2776,6989,XXXXXXXXX,Mary,Smith,Corporate
2777,904,XXXXXXXXX,Elizabeth,Gonzales,Corporate
2778,2854,XXXXXXXXX,Lauren,Smith,Corporate
2779,8539,XXXXXXXXX,John,Smith,Corporate
2780,3625,XXXXXXXXX,Mary,Smith,Corporate
2781,3488,XXXXXXXXX,Mary,Mueller,Corporate
2782,2911,XXXXXXXXX,Mary,Smith,Corporate
2783,9236,XXXXXXXXX,Patrick,Webb,Corporate
2784,5030,XXXXXXXXX,Rose,Harper,Corporate
2785,1212,XXXXXXXXX,William,Spears,Corporate
2786,6102,XXXXXXXXX,Henry,Hamilton,Corporate
2787,983,XXXXXXXXX,Michael,Richmond,Corporate
2788,4726,XXXXXXXXX,Mary,Smith,Corporate
2789,6032,XXXXXXXXX,Rose,Smith,Corporate
2790,443,XXXXXXXXX,Barbara,Robinson,Corporate
2791,6987,XXXXXXXXX,Mary,Phillips,Corporate
2792,6742,XXXXXXXXX,David,Richardson,Corporate
2793,7667,XXXXXXXXX,Henry,Maldonado,Corporate
2794,6384,XXXXXXXXX,Roy,Smith,Corporate
2795,7237,XXXXXXXXX,Olivia,Gregory,Corporate
2796,6125,XXXXXXXXX,Jeremy,Pennington,Corporate
2797,4764,XXXXXXXXX,Christopher,Smith,Corporate
2798,14496,XXXXXXXXX,Giselle,Hyde,Corporate
2799,7731,XXXXXXXXX,Kenneth,Dominguez,Corporate
2800,5098,XXXXXXXXX,Janet,Allen,Corporate
2801,806,XXXXXXXXX,Mary,Wells,Corporate
2802,11346,XXXXXXXXX,Steven,Smith,Corporate
2803,6955,XXXXXXXXX,Amber,Smith,Corporate
2804,6113,XXXXXXXXX,Mary,Davis,Corporate
2805,12536,XXXXXXXXX,Quyn,Fuentes,Corporate
2806,9900,XXXXXXXXX,Carl,Palmer,Corporate
2807,7985,XXXXXXXXX,Denise,Smith,Corporate
2808,12064,XXXXXXXXX,Tammy,Smith,Corporate
2809,5332,XXXXXXXXX,Mary,Smith,Corporate
2810,8668,XXXXXXXXX,Emily,Riley,Corporate
2811,16564,XXXXXXXXX,Ruth,Vinson,Corporate
2812,19239,XXXXXXXXX,Libby,Branch,Corporate
2813,6726,XXXXXXXXX,Edward,Ryan,Corporate
2814,11582,XXXXXXXXX,Debra,Hull,Corporate
2815,7660,XXXXXXXXX,Mary,Smith,Corporate
2816,15332,XXXXXXXXX,Heidi,Wong,Corporate
2817,10080,XXXXXXXXX,Jane,Smith,Corporate
2818,17597,XXXXXXXXX,Demetria,Velasquez,Corporate
2819,20330,XXXXXXXXX,Joan,Galloway,Corporate
2820,16218,XXXXXXXXX,Ulla,Peck,Corporate
2821,5936,XXXXXXXXX,Michael,Davis,Corporate
2822,8087,XXXXXXXXX,Sean,Smith,Corporate
2823,9909,XXXXXXXXX,Mary,Wong,Corporate
2824,12195,XXXXXXXXX,Brenda,Moyer,Corporate
2825,1661,XXXXXXXXX,Mary,Austin,Corporate
2826,5909,XXXXXXXXX,Catherine,Owens,Corporate
2827,1651,XXXXXXXXX,Stephanie,Smith,Corporate
2828,698,XXXXXXXXX,Mary,Smith,Corporate
2829,7739,XXXXXXXXX,Kathy,Morris,Corporate
2830,9278,XXXXXXXXX,Sandra,Gordon,Corporate
2831,792,XXXXXXXXX,Evelyn,Jordan,Corporate
2832,3731,XXXXXXXXX,Beverly,Smith,Corporate
2833,2205,XXXXXXXXX,Wayne,Rodriguez,Corporate
2834,2773,XXXXXXXXX,Linda,Hale,Corporate
2835,8766,XXXXXXXXX,Mary,Duncan,Corporate
2836,10948,XXXXXXXXX,Mary,Torres,Corporate
2837,14303,XXXXXXXXX,Amber,Acosta,Corporate
2838,7816,XXXXXXXXX,Emma,Stout,Corporate
2839,2827,XXXXXXXXX,Rachel,Weaver,Corporate
2840,4356,XXXXXXXXX,Anthony,Klein,Corporate
2841,5815,XXXXXXXXX,Mary,Proctor,Corporate
2842,8654,XXXXXXXXX,Mary,Glass,Corporate
2843,2708,XXXXXXXXX,Jennifer,Dominguez,Corporate
2844,12231,XXXXXXXXX,Steven,Davis,Corporate
2845,1936,XXXXXXXXX,Jane,Jennings,Corporate
2846,11733,XXXXXXXXX,Christopher,Chan,Corporate
2847,10091,XXXXXXXXX,Brandon,Marsh,Corporate
2848,3648,XXXXXXXXX,Mary,Parker,Corporate
2849,13620,XXXXXXXXX,Dakota,Mccormick,Corporate
2850,5066,XXXXXXXXX,Mary,Jones,Corporate
2851,8637,XXXXXXXXX,Mary,Smith,Corporate
2852,14815,XXXXXXXXX,Yvette,Hyde,Corporate
2853,8962,XXXXXXXXX,Mary,Richardson,Corporate
2854,36,XXXXXXXXX,Michelle,Carey,Corporate
2855,13794,XXXXXXXXX,Noel,Maxwell,Corporate
2856,9801,XXXXXXXXX,James,Smith,Corporate
2857,5817,XXXXXXXXX,Mary,Diaz,Corporate
2858,5184,XXXXXXXXX,Christopher,Villarreal,Corporate
2859,5015,XXXXXXXXX,Mary,Gutierrez,Corporate
2860,6788,XXXXXXXXX,Mary,Allen,Corporate
2861,5333,XXXXXXXXX,James,Santiago,Corporate
2862,4974,XXXXXXXXX,Mary,Smith,Corporate
2863,9980,XXXXXXXXX,David,Hayes,Corporate
2864,5084,XXXXXXXXX,Edward,Smith,Corporate
2865,7240,XXXXXXXXX,Mary,Smith,Corporate
2866,11531,XXXXXXXXX,Barbara,Gordon,Corporate
2867,11954,XXXXXXXXX,Mary,Smith,Corporate
2868,9039,XXXXXXXXX,Amber,Wall,Corporate
2869,10689,XXXXXXXXX,Mary,Smith,Corporate
2870,7668,XXXXXXXXX,Mary,Smith,Corporate
2871,1806,XXXXXXXXX,Roger,Smith,Corporate
2872,9610,XXXXXXXXX,Frances,Smith,Corporate
2873,8642,XXXXXXXXX,Heather,Freeman,Corporate
2874,6992,XXXXXXXXX,Christopher,Thompson,Corporate
2875,9375,XXXXXXXXX,George,Smith,Corporate
2876,6303,XXXXXXXXX,Mary,Smith,Corporate
2877,10896,XXXXXXXXX,Victoria,Smith,Corporate
2878,1782,XXXXXXXXX,Robert,Smith,Corporate
2879,10345,XXXXXXXXX,Elizabeth,Mcpherson,Corporate
2880,5267,XXXXXXXXX,Mary,Smith,Corporate
2881,11223,XXXXXXXXX,Gary,Tanner,Corporate
2882,3590,XXXXXXXXX,Jeffrey,Lewis,Corporate
2883,4806,XXXXXXXXX,Mary,Smith,Corporate
2884,8911,XXXXXXXXX,Catherine,Arnold,Corporate
2885,12113,XXXXXXXXX,Jordan,Kelley,Corporate
2886,3755,XXXXXXXXX,Eugene,Smith,Corporate
2887,514,XXXXXXXXX,Mary,Johnson,Corporate
2888,12093,XXXXXXXXX,Barbara,Archer,Corporate
2889,1937,XXXXXXXXX,Mary,Werner,Corporate
2890,10204,XXXXXXXXX,Sean,Matthews,Corporate
2891,11133,XXXXXXXXX,Mary,Smith,Corporate
2892,2157,XXXXXXXXX,Danielle,Holt,Corporate
2893,11492,XXXXXXXXX,Evelyn,Allen,Corporate
2894,11321,XXXXXXXXX,Linda,Mcdowell,Corporate
2895,11806,XXXXXXXXX,Mildred,Hester,Corporate
2896,2750,XXXXXXXXX,George,Mason,Corporate
2897,8998,XXXXXXXXX,James,Nielsen,Corporate
2898,252,XXXXXXXXX,Mary,Frazier,Corporate
